price_id,stock_id,price_date,open_price,close_price,high_price,low_price,volume
1019,2,2023-01-25,228.4832,234.4565,237.0777,224.9948,66526600
1020,2,2023-01-26,237.4187,241.6575,241.9595,235.8109,33454500
1021,2,2023-01-27,242.6221,241.8134,243.4407,240.5174,26498900
1022,2,2023-01-30,238.2567,236.5028,239.3189,236.0058,25867400
1023,2,2023-01-31,237.2238,241.4723,241.6087,236.7366,26541100
1024,2,2023-02-01,241.6574,246.286,248.6538,239.1922,31259900
1025,2,2023-02-02,252.2007,257.8329,257.9206,250.6709,39940400
1026,2,2023-02-03,252.9023,251.7428,257.4431,250.5247,29077300
1027,2,2023-02-06,250.856,250.2032,251.694,248.2641,22518000
1028,2,2023-02-07,253.867,260.7172,261.8963,253.4285,50841400
1029,2,2023-02-08,266.213,259.9085,269.682,259.4018,54686000
1030,2,2023-02-09,266.7976,256.878,266.9731,256.079,42375100
1031,2,2023-02-10,254.8415,256.3713,257.336,253.9937,25818500
1032,2,2023-02-13,260.7952,264.381,267.5772,260.3177,44630900
1033,2,2023-02-14,265.6966,265.2094,267.9377,262.3932,37047900
1034,2,2023-02-15,262.1126,263.0895,264.4669,260.0221,28922400
1035,2,2023-02-16,257.9122,256.0854,260.5692,255.8412,29603600
1036,2,2023-02-17,253.3893,252.09,254.0731,250.0777,30000100
1037,2,2023-02-21,248.5928,246.8247,249.5795,245.7697,28397400
1038,2,2023-02-22,248.2118,245.6915,248.456,244.5486,22491100
1039,2,2023-02-23,249.6478,248.8761,250.8982,244.6854,29219100
1040,2,2023-02-24,244.1774,243.4545,245.1933,242.3604,24990900
1041,2,2023-02-27,246.6196,244.3728,246.9712,243.6206,21190000
1042,2,2023-02-28,243.308,243.6499,245.672,242.9758,22491000
1043,2,2023-03-01,244.9589,240.5728,245.125,240.1039,27565300
1044,2,2023-03-02,240.8463,245.3008,245.5841,239.928,24808200
1045,2,2023-03-03,246.3558,249.3841,249.7065,245.5743,30760100
1046,2,2023-03-06,250.4977,250.9276,254.1024,250.0581,24109800
1047,2,2023-03-07,250.3707,248.2705,251.7286,247.5281,21473200
1048,2,2023-03-08,248.163,247.8309,248.6514,245.0077,17340200
1049,2,2023-03-09,249.9019,246.4828,253.5553,245.7599,26653400
1050,2,2023-03-10,245.2715,242.8391,246.9419,241.872,28333900
1051,2,2023-03-13,241.6766,248.0458,251.9435,240.0452,33339700
1052,2,2023-03-14,250.8103,254.7569,255.0304,249.9409,33620300
1053,2,2023-03-15,253.9656,259.2993,260.3152,253.2134,46028000
1054,2,2023-03-16,259.0746,269.8104,270.162,257.1892,54768800
1055,2,2023-03-17,271.8227,272.9656,276.7754,269.9276,69527400
1056,2,2023-03-20,270.5723,265.9322,271.0607,263.6072,43466600
1057,2,2023-03-21,268.5209,267.4464,268.6381,263.2849,34558700
1058,2,2023-03-22,267.0752,265.9909,274.5385,265.8834,34873300
1059,2,2023-03-23,271.5101,271.2366,274.5579,268.8335,36610900
1060,2,2023-03-24,270.8263,274.0793,274.1379,268.9117,28172000
1061,2,2023-03-27,274.0108,269.9861,274.9486,269.146,26840200
1062,2,2023-03-28,269.4098,268.8628,269.7517,265.7563,21878600
1063,2,2023-03-29,272.5065,274.0206,274.6361,271.9692,25087000
1064,2,2023-03-30,277.6546,277.4788,277.8793,274.9682,25053400
1065,2,2023-03-31,277.1661,281.6303,282.5779,276.453,32766000
1066,2,2023-04-03,279.8915,280.5851,281.6011,277.381,24883300
1067,2,2023-04-04,280.5852,280.5363,283.7307,279.0613,25824300
1068,2,2023-04-05,279.2372,277.7621,280.5071,276.375,22064800
1069,2,2023-04-06,276.6582,284.8541,285.323,275.5055,29770300
1070,2,2023-04-10,282.5194,282.6952,282.9004,278.1235,23103000
1071,2,2023-04-11,279.1394,276.287,279.3641,275.1245,27276600
1072,2,2023-04-12,278.2017,276.9317,280.3703,275.4371,27403400
1073,2,2023-04-13,277.0294,283.1348,283.1934,276.6191,24222700
1074,2,2023-04-14,280.3605,279.5204,281.8063,277.1271,20987900
1075,2,2023-04-17,283.2227,282.1189,284.8541,279.54,23836200
1076,2,2023-04-18,284.8248,281.6988,285.0104,280.3703,20161800
1077,2,2023-04-19,279.3739,281.777,282.3631,277.9574,17150300
1078,2,2023-04-20,278.651,279.4911,282.3436,278.4849,23244400
1079,2,2023-04-21,278.4166,279.1492,279.6474,276.5117,21676400
1080,2,2023-04-24,275.5641,275.2515,278.3579,272.272,26611000
1081,2,2023-04-25,273.0438,269.0484,275.0855,268.9996,45772200
1082,2,2023-04-26,289.8361,288.5368,292.6397,285.9579,64599200
1083,2,2023-04-27,289.123,297.778,298.1395,288.4197,46462600
1084,2,2023-04-28,296.977,300.1518,301.7832,296.2932,36469600
1085,2,2023-05-01,299.8685,298.4911,301.4608,298.0906,21294100
1086,2,2023-05-02,300.6403,298.3447,302.0275,296.8794,26404400
1087,2,2023-05-03,299.5266,297.3579,301.4705,297.0551,22360800
1088,2,2023-05-04,299.1555,298.3447,300.6403,296.3812,22519900
1089,2,2023-05-05,298.6475,303.4634,304.7529,297.231,28197100
1090,2,2023-05-08,302.9554,301.5096,303.0238,299.0089,21318600
1091,2,2023-05-09,300.8747,299.8979,302.8675,299.2238,21340800
1092,2,2023-05-10,301.4804,305.085,305.759,300.5523,30078000
1093,2,2023-05-11,302.9261,302.9359,303.9225,299.175,31680200
1094,2,2023-05-12,303.3656,301.8222,303.4633,299.507,19774700
1095,2,2023-05-15,301.9493,302.3009,302.7308,300.4742,16336500
1096,2,2023-05-16,302.6624,304.5282,306.4526,302.6624,26730300
1097,2,2023-05-17,305.7324,307.4065,307.8274,304.2149,24315000
1098,2,2023-05-18,307.9253,311.8315,312.3406,307.1323,27276000
1099,2,2023-05-19,310.0889,311.6553,312.0567,309.7266,27546700
1100,2,2023-05-22,311.9098,314.4356,315.816,311.3322,24115700
1101,2,2023-05-23,313.3098,308.64,315.9434,308.6302,30797200
1102,2,2023-05-24,308.1211,307.2596,309.854,306.0456,23384900
1103,2,2023-05-25,316.4524,319.0761,320.0355,313.2804,43301700
1104,2,2023-05-26,317.216,325.8997,326.399,317.0789,36630600
1105,2,2023-05-30,328.1906,324.255,328.6899,323.5795,29503100
1106,2,2023-05-31,325.3124,321.4943,328.8857,320.4565,45950600
1107,2,2023-06-01,319.0859,325.5963,326.5263,317.9013,26773900
1108,2,2023-06-02,327.2312,328.3571,330.413,325.5669,25873800
1109,2,2023-06-05,328.1809,328.8857,331.4507,327.6326,21307100
1110,2,2023-06-06,328.2885,326.6731,328.3276,325.1949,20396200
1111,2,2023-06-07,324.6858,316.5895,327.4662,315.728,40717100
1112,2,2023-06-08,317.1377,318.43,319.781,316.5601,23277700
1113,2,2023-06-09,318.1657,319.9279,323.0607,317.5979,22529000
1114,2,2023-06-12,321.6803,324.8817,325.1264,318.3321,24260300
1115,2,2023-06-13,327.4466,327.2704,329.9039,323.4523,22951300
1116,2,2023-06-14,327.3193,330.2563,331.9206,325.8214,26003800
1117,2,2023-06-15,330.3934,340.7904,342.4939,330.1193,38899100
1118,2,2023-06-16,343.9428,335.1416,344.0897,334.7696,46552000
1119,2,2023-06-20,332.185,330.9514,334.8968,328.8074,26375400
1120,2,2023-06-21,329.3067,326.5557,330.6381,325.097,25117800
1121,2,2023-06-22,327.1039,332.5765,332.9779,326.3403,23556800
1122,2,2023-06-23,327.3389,327.985,330.8633,326.448,23146900
1123,2,2023-06-26,326.7123,321.6998,329.0521,321.5921,21520600
1124,2,2023-06-27,324.8913,327.5445,329.0913,322.3851,24354100
1125,2,2023-06-28,327.6326,328.7976,330.8829,326.8004,20259500
1126,2,2023-06-29,327.6815,328.0144,329.0521,325.6354,16997000
1127,2,2023-06-30,330.6577,333.3891,335.5331,330.1193,26832800
1128,2,2023-07-03,332.0675,330.8927,333.7416,329.5025,12508700
1129,2,2023-07-05,328.0536,331.0493,334.4758,327.7011,18172400
1130,2,2023-07-06,330.2171,334.1038,335.7876,328.4549,28161200
1131,2,2023-07-07,332.1947,330.1388,334.6129,329.9234,21214800
1132,2,2023-07-10,327.5739,324.862,328.1907,320.7111,32791400
1133,2,2023-07-11,324.1082,325.4886,325.8704,320.1334,26698200
1134,2,2023-07-12,329.5319,330.1193,334.4758,328.6214,29995300
1135,2,2023-07-13,332.4297,335.4646,336.5219,331.901,20567200
1136,2,2023-07-14,340.2911,337.9904,344.0504,337.08,28352700
1137,2,2023-07-17,338.4212,338.4702,339.7037,335.0143,20363900
1138,2,2023-07-18,338.568,351.9412,359.0781,334.9849,64738600
1139,2,2023-07-19,354.1537,347.6238,354.8488,345.0392,39732900
1140,2,2023-07-20,346.1455,339.5862,350.4531,338.1177,33778400
1141,2,2023-07-21,341.8184,336.5513,342.9442,332.6941,69405400
1142,2,2023-07-24,338.5876,337.8631,339.6351,335.1219,26678100
1143,2,2023-07-25,339.8211,343.6099,344.5008,337.824,41637700
1144,2,2023-07-26,334.2703,330.6773,337.4324,326.1152,58383700
1145,2,2023-07-27,333.3304,323.7753,334.1625,322.1404,39635300
1146,2,2023-07-28,326.6634,331.2647,332.8703,326.1739,28484900
1147,2,2023-07-31,329.8452,328.8662,330.6088,326.3599,25446000
1148,2,2023-08-01,328.1515,329.2773,331.4311,326.6928,18311900
1149,2,2023-08-02,326.6242,320.6229,326.6242,319.5068,27761300
1150,2,2023-08-03,319.1544,319.8006,322.953,319.1055,18253700
1151,2,2023-08-04,324.911,320.8971,328.1025,320.3684,23741500
1152,2,2023-08-07,321.4747,323.1781,324.1571,320.6425,17741500
1153,2,2023-08-08,320.0943,319.2034,321.8467,316.2175,22327600
1154,2,2023-08-09,319.6146,315.4637,320.2412,314.3084,22373300
1155,2,2023-08-10,319.174,316.1489,321.367,314.4356,20113700
1156,2,2023-08-11,313.535,314.2692,315.6398,312.507,24355500
1157,2,2023-08-14,314.6412,317.2356,317.2552,313.3587,18836100
1158,2,2023-08-15,316.2175,315.1014,318.2636,314.1615,16966300
1159,2,2023-08-16,314.7286,314.3362,318.2801,313.7475,20698900
1160,2,2023-08-17,314.4735,310.8828,315.7783,310.2254,21257200
1161,2,2023-08-18,308.538,310.4904,312.3544,305.6536,24755000
1162,2,2023-08-21,311.9129,315.7882,316.6613,311.0398,24040000
1163,2,2023-08-22,319.3397,316.3572,319.9087,315.3761,16084600
1164,2,2023-08-23,317.6914,320.8112,322.9696,317.3382,21166400
1165,2,2023-08-24,326.5505,313.9143,326.6781,313.9045,23281400
1166,2,2023-08-25,315.3859,316.8674,319.2023,312.7665,21684100
1167,2,2023-08-28,319.4966,317.5737,319.9773,315.6312,14808500
1168,2,2023-08-29,315.7881,322.1945,322.7538,315.7881,19284600
1169,2,2023-08-30,322.4497,322.5674,323.5681,320.2717,15222100
1170,2,2023-08-31,322.9696,321.5569,324.6473,320.5954,26411000
1171,2,2023-09-01,325.0397,322.4398,325.7068,320.5954,14942000
1172,2,2023-09-05,322.7734,327.2373,328.5127,322.4399,18553900
1173,2,2023-09-06,327.0705,326.58,328.13,323.931,17535800
1174,2,2023-09-07,325.0201,323.6662,326.7762,322.8028,18381000
1175,2,2023-09-08,323.8427,327.9436,329.7978,323.2246,19530100
1176,2,2023-09-11,330.8574,331.5442,332.0151,329.0817,16583300
1177,2,2023-09-12,329.4643,325.4909,330.4159,325.2064,17565500
1178,2,2023-09-13,325.0397,329.6998,330.4749,324.9024,16544400
1179,2,2023-09-14,332.7313,332.2898,334.4089,330.2001,20267000
1180,2,2023-09-15,330.5435,323.9703,331.0144,323.4111,37679800
1181,2,2023-09-18,321.5961,322.8323,324.1469,320.1834,16834200
1182,2,2023-09-19,319.9969,322.43,323.156,318.3684,16505900
1183,2,2023-09-20,323.2738,314.6992,323.3522,314.4441,21436500
1184,2,2023-09-21,313.2177,313.4826,319.1925,309.0383,35560400
1185,2,2023-09-22,315.2388,311.0103,315.3663,310.1666,21447900
1186,2,2023-09-25,310.5982,311.5302,311.6578,309.0383,17836000
1187,2,2023-09-26,309.1659,306.2325,309.9017,304.1526,26297600
1188,2,2023-09-27,306.3894,306.8701,308.3515,303.8288,19410100
1189,2,2023-09-28,305.1042,307.7041,309.5093,303.5934,19683600
1190,2,2023-09-29,311.7363,309.7742,313.4238,309.0188,24147300
1191,2,2023-10-02,310.2941,315.7097,315.798,309.2149,20570000
1192,2,2023-10-03,314.758,307.4589,315.3075,305.3201,21033500
1193,2,2023-10-04,308.0867,312.9234,313.983,308.0573,20720100
1194,2,2023-10-05,313.0509,313.3158,313.9241,308.9402,16965600
1195,2,2023-10-06,310.559,321.0664,322.9598,310.3138,25673600
1196,2,2023-10-09,318.6038,323.5779,324.0488,317.0635,19891200
1197,2,2023-10-10,324.6963,322.175,324.8337,321.4686,20557100
1198,2,2023-10-11,324.9416,326.1287,326.5211,322.9108,20063200
1199,2,2023-10-12,324.3136,324.8925,327.3157,322.4986,19313100
1200,2,2023-10-13,326.0894,321.5274,327.512,320.1833,21072400
1201,2,2023-10-16,324.7846,326.3445,329.7783,324.3431,22158000
1202,2,2023-10-17,323.3522,325.7755,327.1489,321.2135,18338500
1203,2,2023-10-18,326.1973,323.8623,329.2386,322.0866,23153600
1204,2,2023-10-19,325.8638,325.0495,330.5043,324.6473,25052100
1205,2,2023-10-20,325.4419,320.4875,325.6381,319.2906,25027700
1206,2,2023-10-23,319.3102,323.0874,326.4328,318.2507,24374700
1207,2,2023-10-24,325.0298,324.2744,325.5596,321.3998,31153600
1208,2,2023-10-25,338.4902,334.2225,339.6478,331.2302,55053800
1209,2,2023-10-26,334.0949,321.6844,335.1643,320.7523,37828500
1210,2,2023-10-27,324.1763,323.5681,330.3473,322.1848,29856500
1211,2,2023-10-30,327.0999,330.9261,333.0256,325.5498,22828100
1212,2,2023-10-31,332.437,331.7109,332.5841,328.3557,20265300
1213,2,2023-11-01,333.3592,339.5203,340.8448,333.2218,28158800
1214,2,2023-11-02,340.6681,341.7277,342.228,338.2449,24348100
1215,2,2023-11-03,343.013,346.123,347.6829,340.7565,23637700
1216,2,2023-11-06,346.7607,349.7823,350.7732,346.6625,23828300
1217,2,2023-11-07,352.5981,353.7067,355.6002,350.8616,25833900
1218,2,2023-11-08,354.8349,356.3262,356.9835,353.7263,26767800
1219,2,2023-11-09,355.4431,353.8636,357.886,353.5398,24847300
1220,2,2023-11-10,354.6485,362.6737,363.0956,354.2365,28042100
1221,2,2023-11-13,361.2511,359.7402,361.4964,358.975,19986500
1222,2,2023-11-14,363.9883,363.2623,364.9105,360.3976,27683900
1223,2,2023-11-15,364.9925,363.4098,366.8112,360.8931,26860100
1224,2,2023-11-16,364.678,369.7998,369.9767,363.9112,27182300
1225,2,2023-11-17,367.283,363.5867,368.0302,360.785,40157000
1226,2,2023-11-20,364.9335,371.0482,372.454,364.7172,52465100
1227,2,2023-11-21,369.3082,366.7522,369.8489,364.8352,28423100
1228,2,2023-11-22,371.5987,371.4513,373.3584,368.6201,23345300
1229,2,2023-11-24,370.94,371.0384,371.5692,368.7872,10176600
1230,2,2023-11-27,370.3994,372.1984,374.1941,369.8293,22179200
1231,2,2023-11-28,371.9428,376.2191,376.5141,371.756,20453100
1232,2,2023-11-29,377.2612,372.4343,377.792,371.0482,28963400
1233,2,2023-11-30,372.0804,372.4933,373.6533,369.1116,30554400
1234,2,2023-12-01,370.3797,368.1678,371.756,365.022,33040500
1235,2,2023-12-04,362.8494,362.8888,363.2623,356.7544,32063300
1236,2,2023-12-05,360.2443,366.2115,366.762,359.4283,23065000
1237,2,2023-12-06,367.2142,362.5545,367.8434,361.7975,21182100
1238,2,2023-12-07,361.9942,364.6682,365.1597,360.1166,23118900
1239,2,2023-12-08,362.9478,367.8926,368.1187,361.9942,20154400
1240,2,2023-12-11,362.24,365.0122,365.3071,359.9003,27708800
1241,2,2023-12-12,364.5698,368.04,368.0793,364.1864,24838300
1242,2,2023-12-13,369.6522,368.0302,371.2448,364.4911,30955500
1243,2,2023-12-14,366.9882,359.7331,367.4305,357.9636,43277500
1244,2,2023-12-15,360.6375,364.4518,366.0935,360.0772,78502300
1245,2,2023-12-18,363.1935,366.3393,366.6834,362.4366,21802900
1246,2,2023-12-19,365.199,366.939,366.939,363.5769,20603700
1247,2,2023-12-20,368.6495,364.3437,369.6621,364.2552,26316700
1248,2,2023-12-21,366.2508,367.2143,368.0695,363.7735,17708000
1249,2,2023-12-22,367.3518,368.2366,368.8264,366.3983,17107500
1250,2,2023-12-26,368.6495,368.3153,370.5567,367.1749,12673100
1251,2,2023-12-27,367.3617,367.7353,368.7085,366.4966,14905400
1252,2,2023-12-28,369.0133,368.9248,370.0848,367.8238,14327000
1253,2,2023-12-29,369.6327,369.672,370.773,367.1554,18730800
1254,2,2024-01-02,367.5288,364.5895,369.5343,360.5589,25258600
1255,2,2024-01-03,362.7609,364.324,366.939,362.2694,23083500
1256,2,2024-01-04,364.3929,361.7091,366.7817,360.9521,20901500
1257,2,2024-01-05,362.7216,361.5223,365.7593,360.2934,21004600
1258,2,2024-01-08,363.046,368.3448,368.8461,362.761,23134000
1259,2,2024-01-09,365.7102,369.4261,369.6227,364.904,20830000
1260,2,2024-01-10,369.9964,376.288,377.6643,369.9472,25514200
1261,2,2024-01-11,379.4633,378.1165,384.064,373.9385,27850800
1262,2,2024-01-12,378.9619,381.8914,382.0979,378.1361,21661200
1263,2,2024-01-16,386.9935,383.6609,387.3573,381.0558,27202300
1264,2,2024-01-17,381.4097,382.8745,383.5036,378.2934,22234100
1265,2,2024-01-18,385.0864,387.2,387.3179,383.5135,23392100
1266,2,2024-01-19,389.0579,391.9187,391.9187,386.8362,29331100
1267,2,2024-01-22,393.2458,389.7953,393.8357,386.9247,27016900
1268,2,2024-01-23,389.0481,392.1448,392.6167,387.2589,20525900
1269,2,2024-01-24,394.7401,395.7428,398.7608,393.6685,24867000
1270,2,2024-01-25,397.473,398.0136,400.1174,395.7133,21021200
1271,2,2024-01-26,397.5222,397.0896,399.2917,395.615,17803300
1272,2,2024-01-29,399.1836,402.7816,403.0372,397.4828,24510200
1273,2,2024-01-30,405.2785,401.6707,406.0551,399.5669,33477600
1274,2,2024-01-31,400.0683,390.8472,408.2868,390.4834,47871100
1275,2,2024-02-01,395.0252,396.9422,401.0907,394.9957,30657700
1276,2,2024-02-02,396.9716,404.2561,405.6619,396.7258,28256700
1277,2,2024-02-05,402.9585,398.7805,404.1972,397.1486,25352300
1278,2,2024-02-06,399.0065,398.6231,401.0612,396.0868,18382600
1279,2,2024-02-07,400.5402,407.0382,407.284,400.5008,22340500
1280,2,2024-02-08,407.0382,407.0972,408.5226,405.5439,21225300
1281,2,2024-02-09,408.2179,413.4281,413.6935,408.0606,22032800
1282,2,2024-02-12,413.438,408.2277,413.6149,407.7263,21202900
1283,2,2024-02-13,398.0825,399.4391,403.1256,396.5588,27824900
1284,2,2024-02-14,401.9013,403.2998,403.6446,398.4542,20401200
1285,2,2024-02-15,401.9703,400.4141,402.9453,398.1784,21825500
1286,2,2024-02-16,401.7929,397.9519,402.118,397.3413,22296500
1287,2,2024-02-20,397.1444,396.7012,398.3755,391.9934,24307900
1288,2,2024-02-21,394.1207,396.1003,396.2087,391.2153,18518900
1289,2,2024-02-22,403.9893,405.4272,406.5894,402.3938,27009900
1290,2,2024-02-23,409.3864,404.137,409.5735,402.7877,16295900
1291,2,2024-02-26,405.2401,401.3793,405.9295,401.202,16193500
1292,2,2024-02-27,401.8225,401.3203,402.1475,397.7451,14835800
1293,2,2024-02-28,402.0097,401.5567,403.1128,399.193,13183100
1294,2,2024-02-29,402.4627,407.3871,407.9387,399.7838,31947300
1295,2,2024-03-01,405.0529,409.219,409.5834,404.6688,17823400
1296,2,2024-03-04,407.1902,408.6478,411.0411,406.0871,17596000
1297,2,2024-03-05,407.7023,396.5633,407.9879,394.5837,26919200
1298,2,2024-03-06,396.8785,396.0117,399.0353,392.3677,22344100
1299,2,2024-03-07,399.9808,402.9552,403.5855,396.1595,18718500
1300,2,2024-03-08,401.793,400.0793,404.2158,398.2179,18002200
1301,2,2024-03-11,397.6564,398.4049,399.5474,395.1942,16120800
1302,2,2024-03-12,401.4581,409.0023,409.288,400.6407,22457000
1303,2,2024-03-13,411.7797,408.8251,411.8585,405.2303,17115900
1304,2,2024-03-14,413.8874,418.7921,421.3528,411.6714,34157300
1305,2,2024-03-15,412.9517,410.1251,416.2117,406.55,45079900
1306,2,2024-03-18,407.9879,411.0115,414.37,407.525,20106000
1307,2,2024-03-19,411.5138,415.0397,415.2958,409.2682,19837900
1308,2,2024-03-20,415.6208,418.8019,419.5209,414.301,17860100
1309,2,2024-03-21,423.3324,422.8794,424.3075,420.7028,21296200
1310,2,2024-03-22,423.2044,422.2589,423.3619,419.6292,17648500
1311,2,2024-03-25,418.8118,416.4677,420.949,415.2366,18060500
1312,2,2024-03-26,419.1762,415.2761,419.5505,414.9806,16725600
1313,2,2024-03-27,418.0239,415.0594,418.0338,412.676,16705000
1314,2,2024-03-28,414.5964,414.36,415.4927,412.7842,21871200
1315,2,2024-04-01,417.5413,418.1519,421.4217,415.8374,16316000
1316,2,2024-04-02,413.7593,415.0692,415.995,411.5237,17912000
1317,2,2024-04-03,413.3851,414.0942,416.8617,412.7548,16502300
1318,2,2024-04-04,418.5656,411.563,422.1899,411.2577,19370900
1319,2,2024-04-05,413.6608,419.0875,420.0626,411.9964,16554800
1320,2,2024-04-08,418.7428,418.1716,420.8209,416.9011,14272400
1321,2,2024-04-09,419.9936,419.8361,421.274,415.2465,12496900
1322,2,2024-04-10,415.8079,416.8617,417.6201,413.3555,16216600
1323,2,2024-04-11,419.383,421.4611,422.8794,415.9753,17966400
1324,2,2024-04-12,417.6398,415.5223,418.7527,413.4245,19253800
1325,2,2024-04-15,420.1512,407.3871,420.3679,407.1803,20273500
1326,2,2024-04-16,408.3031,408.3129,412.0752,407.4758,16765600
1327,2,2024-04-17,410.9425,405.6143,412.5479,404.1271,15855500
1328,2,2024-04-18,404.4227,398.1588,405.6637,397.8437,21029900
1329,2,2024-04-19,397.9224,393.0866,399.3505,391.757,30565800
1330,2,2024-04-22,394.0321,394.8988,396.7603,389.7676,20286900
1331,2,2024-04-23,398.1292,401.4089,402.0294,396.967,15734500
1332,2,2024-04-24,403.3688,402.8764,406.2349,400.6309,15065300
1333,2,2024-04-25,388.0736,393.0079,393.845,382.1643,40586500
1334,2,2024-04-26,405.9393,400.1778,406.7568,399.6262,29694700
1335,2,2024-04-29,399.124,396.1693,400.1778,393.1556,19582100
1336,2,2024-04-30,395.4208,383.4446,396.0807,383.2871,28781400
1337,2,2024-05-01,386.6751,388.9698,395.6474,384.4098,23562500
1338,2,2024-05-02,391.6487,391.826,393.8844,388.6842,17709400
1339,2,2024-05-03,396.1988,400.5126,400.9952,395.7852,17446700
1340,2,2024-05-06,402.5809,407.2887,407.6728,400.227,16996600
1341,2,2024-05-07,408.3917,403.1521,408.4016,402.9059,20018200
1342,2,2024-05-08,401.9998,404.334,405.9985,400.5619,11792300
1343,2,2024-05-09,404.3636,406.0872,406.4811,402.9158,14689700
1344,2,2024-05-10,406.6977,408.4705,409.1009,405.575,13402300
1345,2,2024-05-13,411.6911,407.4659,412.0259,404.6098,15440200
1346,2,2024-05-14,405.7916,410.263,411.1789,405.3287,15109300
1347,2,2024-05-15,412.3251,417.436,418.1562,411.7035,22239500
1348,2,2024-05-16,416.1731,415.3739,419.7449,414.7425,17530100
1349,2,2024-05-17,416.9032,414.6043,417.2781,412.4534,15352200
1350,2,2024-05-20,414.6043,419.6659,421.0768,414.3873,16272100
1351,2,2024-05-21,421.136,423.3165,427.1941,419.1824,21453300
1352,2,2024-05-22,424.3525,424.7768,426.6416,421.432,18073700
1353,2,2024-05-23,427.1941,421.3037,427.8157,419.7448,17211700
1354,2,2024-05-24,421.4912,424.4216,425.3096,418.7483,11855300
1355,2,2024-05-28,423.8986,424.5794,425.0728,420.9091,15718000
1356,2,2024-05-29,420.0112,423.4448,425.1911,420.0112,15517100
1357,2,2024-05-30,418.6397,409.1382,418.6397,408.7139,28394500
1358,2,2024-05-31,411.1905,409.5921,411.1905,399.1138,47995300
1359,2,2024-06-03,409.9868,408.0036,410.8748,403.465,17484700
1360,2,2024-06-04,406.9281,410.5196,410.8846,404.2148,14348900
1361,2,2024-06-05,412.2363,418.3536,418.4227,410.7465,16988000
1362,2,2024-06-06,418.3536,418.8568,419.6363,414.9694,14861300
1363,2,2024-06-07,420.5144,418.1958,420.5933,417.3571,13621700
1364,2,2024-06-10,419.0344,422.1621,422.3693,418.2353,13982900
1365,2,2024-06-11,419.804,426.9079,427.046,419.577,14551100
1366,2,2024-06-12,429.5127,435.1761,437.4849,427.4703,22366200
1367,2,2024-06-13,434.969,435.6892,437.4751,433.5087,15960600
1368,2,2024-06-14,432.4332,436.666,437.2284,430.8941,13582000
1369,2,2024-06-17,436.6857,442.3886,444.9243,434.8406,20790000
1370,2,2024-06-18,443.7108,440.3857,444.1351,438.9551,17112500
1371,2,2024-06-20,440.3463,439.7543,440.5732,435.3834,19877400
1372,2,2024-06-21,441.4118,443.7798,444.5691,440.5534,34187100
1373,2,2024-06-24,443.7996,441.698,446.7102,440.4548,15913700
1374,2,2024-06-25,442.2702,444.9342,445.398,440.7903,16413400
1375,2,2024-06-26,443.0102,446.1281,447.5489,442.211,16507000
1376,2,2024-06-27,446.1478,446.8089,450.0846,445.7433,14806300
1377,2,2024-06-28,447.0259,440.9876,449.3051,440.4548,28362300
1378,2,2024-07-01,442.6748,450.6371,451.2686,439.7148,17662800
1379,2,2024-07-02,447.1542,453.1531,453.459,447.0654,13979800
1380,2,2024-07-03,452.0776,454.6232,454.8699,451.7718,9932800
1381,2,2024-07-05,453.4786,461.3226,462.1021,452.8472,16000300
1382,2,2024-07-08,460.3262,460.0203,461.4608,458.264,12962300
1383,2,2024-07-09,460.7701,453.4096,461.0957,451.8902,17207200
1384,2,2024-07-10,455.0672,460.0301,460.2373,452.7387,18196100
1385,2,2024-07-11,456.8038,448.6342,458.5797,445.5262,23111200
1386,2,2024-07-12,448.2691,447.4995,450.2721,444.6382,16324300
1387,2,2024-07-15,447.2529,447.9041,451.16,445.4078,14429400
1388,2,2024-07-16,448.1606,443.5233,448.2395,440.7015,17175700
1389,2,2024-07-17,436.6857,437.6033,438.9156,433.3212,21778000
1390,2,2024-07-18,438.4124,434.4954,438.7183,428.605,20794800
1391,2,2024-07-19,427.3224,431.2789,435.2551,426.2371,20940400
1392,2,2024-07-22,435.8964,437.0311,438.6689,433.0548,15808800
1393,2,2024-07-23,437.9783,438.9156,442.4084,437.189,13107100
1394,2,2024-07-24,434.5743,423.1784,435.5906,421.8859,26805800
1395,2,2024-07-25,423.0797,412.8185,424.0664,411.9403,29943800
1396,2,2024-07-26,412.6211,419.5968,423.1981,411.7035,23583800
1397,2,2024-07-29,425.8226,421.0374,426.385,419.0344,15125800
1398,2,2024-07-30,422.0141,417.2782,423.3264,411.7923,32687600
1399,2,2024-07-31,414.8904,412.7691,416.1534,406.711,42891400
1400,2,2024-08-01,415.1766,411.5457,421.7576,407.5793,30296400
1401,2,2024-08-02,406.9873,403.0406,409.4638,398.946,29437900
1402,2,2024-08-05,383.9784,389.8786,395.69,380.4362,40709200
1403,2,2024-08-06,394.6639,394.2791,400.2583,393.1839,24946500
1404,2,2024-08-07,403.1887,393.1148,404.6094,392.1677,20650900
1405,2,2024-08-08,397.0713,397.318,400.4457,394.6047,20203000
1406,2,2024-08-09,398.6401,400.6036,402.6065,396.8938,19276700
1407,2,2024-08-12,401.6297,401.3831,403.3071,398.8473,16762900
1408,2,2024-08-13,404.126,408.487,409.4145,404.1063,19414300
1409,2,2024-08-14,409.2664,411.299,412.1475,406.9478,18267000
1410,2,2024-08-15,414.9464,416.1621,416.2412,412.8311,20752100
